OrderID,CustomerID,OrderDate,Amount,Status,ShippingMethod
560,6039,2020-08-17,53.13,Cancelled,Overnight
561,3019,2022-04-17,240.76,Pending,Overnight
562,2216,2023-11-29,239.93,Pending,Overnight
563,2158,2020-12-22,33.78,Delivered,Standard
564,1797,2021-06-24,266.66,Cancelled,Overnight
565,3245,2022-04-06,374.09,Cancelled,Express
566,8047,2022-07-24,237.08,Shipped,Standard
567,297,2022-11-10,330.09,Delivered,Standard
568,1928,2022-03-24,275.56,Pending,Standard
569,2257,2021-10-06,396.89,Shipped,Standard
570,7422,2021-06-10,266.94,Cancelled,Standard
571,5202,2022-10-18,179.17,Shipped,Overnight
572,1458,2023-02-02,417.23,Cancelled,Overnight
573,3547,2021-09-14,52.46,Pending,Overnight
574,7362,2022-04-30,158.94,Delivered,Express
575,3665,2023-09-21,303.91,Delivered,Express
576,9782,2021-02-27,430.89,Pending,Overnight
577,7655,2021-09-14,54.63,Shipped,Overnight
578,96,2020-01-04,66.11,Shipped,Standard
579,3933,2021-04-13,155.54,Delivered,Overnight
580,9552,2021-10-25,185.39,Shipped,Express
581,6913,2022-06-05,424.9,Pending,Standard
582,6141,2021-06-21,480.27,Cancelled,Overnight
583,1740,2023-05-02,28.27,Shipped,Standard
584,1353,2020-12-25,27.37,Delivered,Overnight
585,4925,2021-06-03,435.11,Delivered,Overnight
586,5758,2023-01-01,85.1,Pending,Standard
587,1543,2023-01-06,182.88,Delivered,Standard
588,5245,2020-03-08,152.1,Pending,Express
589,831,2021-11-25,155.3,Shipped,Overnight
590,1606,2023-09-19,177.72,Shipped,Express
591,4646,2020-03-25,181.3,Shipped,Express
592,7938,2020-03-19,317.67,Pending,Overnight
593,6853,2023-08-22,321.82,Delivered,Overnight
594,6517,2020-01-20,270.99,Pending,Express
595,222,2020-06-04,432.1,Shipped,Express
596,3952,2023-02-14,425.92,Shipped,Express
597,8723,2022-05-29,124.26,Shipped,Overnight
598,6494,2022-07-27,280.95,Shipped,Standard
599,9574,2020-01-28,396.24,Shipped,Overnight
600,4118,2021-09-01,436.1,Pending,Express
601,5409,2022-08-31,142.49,Shipped,Standard
602,754,2023-09-14,257.17,Pending,Overnight
603,1189,2023-10-19,272.01,Pending,Standard
604,7109,2021-02-22,355.83,Shipped,Standard
605,7488,2020-01-22,178.52,Shipped,Express
606,8601,2020-09-17,160.86,Cancelled,Overnight
607,797,2020-02-29,358.69,Shipped,Overnight
608,5146,2022-07-25,211.68,Pending,Standard
609,6678,2023-12-07,21.93,Delivered,Overnight
610,861,2020-06-11,470.17,Pending,Overnight
611,4172,2023-02-11,91.83,Shipped,Overnight
612,8176,2020-12-19,91.34,Pending,Overnight
613,366,2020-07-14,412.82,Delivered,Express
614,1515,2022-12-04,181.04,Delivered,Express
615,4937,2021-09-16,177.52,Delivered,Overnight
616,2935,2022-06-23,318.75,Pending,Overnight
617,9776,2020-06-27,48.34,Delivered,Overnight
618,499,2020-11-20,133.74,Delivered,Overnight
619,1370,2021-01-04,45.57,Pending,Overnight
620,9444,2021-07-21,159.92,Shipped,Express
621,8891,2023-10-02,437.57,Delivered,Standard
622,8117,2022-02-17,456.48,Cancelled,Standard
623,8324,2022-07-14,168.53,Cancelled,Standard
624,5365,2020-04-24,110.04,Pending,Express
625,91,2020-12-22,84.93,Delivered,Express
626,472,2023-04-05,209.32,Pending,Overnight
627,6085,2023-10-09,416.68,Shipped,Express
628,9458,2020-04-24,429.28,Pending,Express
629,4483,2023-12-02,42.05,Pending,Overnight
630,5127,2022-03-08,120.43,Cancelled,Overnight
631,1112,2020-11-18,117.52,Delivered,Overnight
632,598,2020-02-11,417.65,Pending,Standard
633,9100,2023-02-16,239.02,Cancelled,Standard
634,7619,2021-07-27,196.83,Shipped,Overnight
635,1355,2021-03-16,479.17,Pending,Overnight
636,7878,2023-04-27,464.17,Pending,Standard
637,2390,2020-10-11,231.25,Pending,Overnight
638,4076,2020-04-13,81.6,Shipped,Overnight
639,464,2021-07-22,102.08,Cancelled,Standard
640,1073,2021-04-01,73.8,Shipped,Express
641,5447,2020-11-06,346.64,Pending,Overnight
642,474,2023-11-08,286.25,Cancelled,Standard
643,4984,2023-04-03,287.19,Pending,Standard
644,939,2021-02-10,67.22,Cancelled,Standard
645,1311,2022-04-24,400.77,Pending,Express
646,7192,2021-08-03,277.07,Cancelled,Overnight
647,2341,2022-12-17,63.67,Delivered,Overnight
648,3521,2021-12-19,378.62,Shipped,Overnight
649,4057,2023-12-10,491.02,Pending,Express
650,1087,2021-08-19,231.77,Cancelled,Standard
651,7698,2023-06-28,75.51,Pending,Standard
652,7105,2023-05-28,68.67,Cancelled,Overnight
653,6733,2023-03-29,32.42,Shipped,Express
654,260,2020-07-05,389.79,Delivered,Standard
655,1657,2022-06-14,353.12,Pending,Express
656,6291,2021-04-08,300.43,Cancelled,Overnight
657,5914,2020-11-25,387.5,Shipped,Express
658,7974,2020-12-14,499.66,Delivered,Overnight
659,592,2021-05-14,212.89,Shipped,Express
660,5868,2021-05-04,358.79,Shipped,Express
661,9625,2022-10-01,201.04,Pending,Standard
662,5578,2020-10-06,188.99,Shipped,Standard
663,229,2022-05-04,428.44,Pending,Express
664,9561,2023-04-02,295.89,Delivered,Standard
665,1625,2022-10-01,77.89,Pending,Overnight
666,7091,2021-02-01,213.69,Shipped,Overnight
667,3980,2022-12-27,402.35,Shipped,Standard
668,740,2021-03-03,471.2,Cancelled,Standard
669,6522,2023-12-26,314.93,Shipped,Standard
670,3175,2021-01-09,209.22,Pending,Express
671,5050,2022-10-12,140.95,Delivered,Express
672,2648,2021-09-23,222.57,Cancelled,Overnight
673,6437,2022-09-15,291.51,Delivered,Express
674,5387,2021-11-27,22.12,Shipped,Standard
675,4572,2023-12-17,148.97,Cancelled,Express
676,6595,2022-07-16,342.33,Pending,Express
677,7481,2020-03-18,343.15,Shipped,Express
678,1186,2021-05-02,333.44,Pending,Standard
679,590,2023-04-08,475.97,Delivered,Express
680,4218,2022-11-27,292.9,Cancelled,Express
681,7649,2021-07-20,149.47,Pending,Express
682,1136,2022-08-08,409.57,Pending,Standard
683,3421,2023-08-06,206.9,Shipped,Express
684,2,2021-07-11,134.86,Pending,Overnight
685,892,2020-06-19,287.24,Cancelled,Overnight
686,7883,2021-10-03,158.74,Delivered,Standard
687,8063,2020-10-18,210.16,Delivered,Standard
688,3554,2021-08-03,352.72,Cancelled,Express
689,6070,2021-02-25,498.06,Cancelled,Standard
690,9164,2020-04-14,329.47,Delivered,Express
691,6958,2021-07-19,152.71,Shipped,Express
692,4205,2023-11-30,63.42,Pending,Express
693,8472,2022-05-29,193.74,Pending,Express
694,5785,2022-05-24,29.27,Shipped,Standard
695,1699,2020-09-04,243.08,Delivered,Overnight
696,2885,2022-07-15,336.79,Delivered,Standard
697,3580,2020-11-04,265.66,Shipped,Express
698,7196,2023-10-28,435.34,Shipped,Overnight
699,2252,2023-02-03,257.14,Cancelled,Express
700,4641,2020-11-10,241.94,Cancelled,Express
701,2357,2021-08-31,168.65,Delivered,Express
702,3415,2022-08-02,422.05,Delivered,Express
703,9201,2021-06-22,453.73,Pending,Overnight
704,5709,2020-03-12,489.4,Delivered,Standard
705,2079,2021-01-12,490.98,Delivered,Standard
706,4196,2023-04-23,490.6,Pending,Standard
707,2715,2020-05-13,361.74,Cancelled,Overnight
708,6948,2023-04-12,290.07,Shipped,Overnight
709,1339,2021-01-27,102.73,Pending,Standard
710,3690,2022-12-23,388.19,Pending,Overnight
711,6615,2022-09-22,372.74,Delivered,Express
712,742,2021-02-18,424.35,Shipped,Standard
713,734,2021-02-06,241.98,Delivered,Express
714,7840,2023-02-10,448.36,Shipped,Overnight
715,1807,2020-03-05,364.96,Pending,Express
716,1754,2022-05-15,102.14,Shipped,Overnight
717,7359,2021-02-04,119.31,Delivered,Standard
718,5858,2020-10-16,410.85,Shipped,Standard
719,1025,2023-12-14,224.33,Shipped,Standard
720,9675,2023-08-31,139.53,Shipped,Overnight
721,5765,2023-01-17,222.84,Delivered,Express
722,5210,2022-01-28,97.46,Pending,Overnight
723,3555,2022-04-23,448.03,Cancelled,Express
724,9972,2021-10-22,54.34,Pending,Overnight
725,6217,2020-12-22,189.56,Shipped,Express
726,4819,2022-05-27,287.33,Cancelled,Standard
727,4567,2022-09-24,439.35,Shipped,Express
728,5326,2022-01-21,395.14,Shipped,Express
729,6895,2022-01-18,30.76,Pending,Standard
730,7083,2020-12-30,416.12,Delivered,Overnight
731,3369,2020-09-23,326.3,Shipped,Express
732,2630,2021-02-09,84.01,Shipped,Overnight
733,6943,2020-05-18,316.39,Shipped,Express
734,8721,2023-04-03,412.59,Pending,Express
735,4233,2021-10-27,309.01,Cancelled,Overnight
736,6662,2023-02-03,499.59,Pending,Express
737,7878,2023-03-18,263.36,Cancelled,Express
738,9664,2020-07-03,343.1,Delivered,Overnight
739,6276,2023-12-04,53.78,Shipped,Overnight
740,9560,2022-02-21,410.34,Shipped,Overnight
741,1720,2022-05-20,319.57,Pending,Overnight
742,9234,2021-12-03,289.4,Pending,Express
743,3488,2022-06-25,360.23,Cancelled,Standard
744,8176,2020-07-19,289.04,Shipped,Overnight
745,5845,2021-09-09,387.9,Cancelled,Overnight
746,8752,2020-08-07,300.09,Shipped,Express
747,9757,2022-05-06,269.63,Shipped,Standard
748,6476,2022-10-08,84.81,Pending,Standard
749,5870,2023-12-28,246.48,Shipped,Overnight
750,6463,2022-11-18,278.35,Delivered,Overnight
751,1801,2020-03-04,319.8,Pending,Standard
752,5076,2022-07-25,238.83,Delivered,Standard
753,4263,2023-01-24,90.39,Delivered,Overnight
754,147,2021-06-23,92.17,Cancelled,Standard
755,3829,2021-05-24,366.07,Cancelled,Express
756,2118,2023-09-25,337.49,Cancelled,Standard
757,5448,2020-09-07,144.56,Pending,Standard
758,5015,2023-07-26,234.01,Shipped,Standard
759,5948,2020-02-08,167.34,Delivered,Standard
760,319,2020-03-09,106.89,Cancelled,Express
761,5750,2020-10-03,176.56,Cancelled,Express
762,255,2023-02-17,146.09,Shipped,Standard
763,9529,2023-01-14,59.57,Cancelled,Standard
764,5058,2020-06-25,262.15,Delivered,Standard
765,8527,2022-08-28,236.42,Pending,Express
766,4394,2021-08-28,363.01,Cancelled,Overnight
767,1045,2023-01-20,317.75,Shipped,Standard
768,1792,2023-12-14,184.82,Delivered,Overnight
769,2520,2020-03-21,258.23,Delivered,Express
770,962,2020-12-06,277.32,Pending,Standard
771,3750,2021-02-24,460.42,Delivered,Express
772,4566,2020-08-15,491.21,Pending,Standard
773,7517,2021-04-17,411.46,Delivered,Overnight
774,2815,2020-03-28,289.81,Shipped,Overnight
775,590,2023-10-05,465.49,Pending,Standard
776,1989,2020-07-08,105.49,Delivered,Standard
777,3866,2022-05-16,354.32,Delivered,Overnight
778,2990,2022-09-07,241.02,Cancelled,Express
779,5666,2022-09-07,89.48,Shipped,Standard
780,4542,2020-05-15,56.1,Cancelled,Express
781,1961,2023-09-10,250.76,Cancelled,Standard
782,8847,2020-02-09,134.71,Delivered,Standard
783,1079,2023-08-03,140.24,Pending,Standard
784,3075,2020-09-12,173.7,Delivered,Overnight
785,9548,2022-08-04,364.81,Delivered,Overnight
786,5030,2023-12-14,98.76,Shipped,Standard
787,9651,2021-06-22,364.43,Shipped,Express
788,7387,2023-08-07,395.7,Delivered,Standard
789,4757,2023-09-01,305.35,Shipped,Express
790,6376,2022-05-07,138.83,Cancelled,Standard
791,4696,2020-05-11,44.74,Delivered,Express
792,920,2022-05-17,215.81,Cancelled,Express
793,9939,2022-01-10,426.77,Delivered,Standard
794,1759,2021-06-22,68.9,Cancelled,Standard
795,1832,2023-08-19,377.52,Pending,Standard
796,9364,2020-10-08,244.59,Delivered,Overnight
797,3279,2021-05-06,451.44,Pending,Express
798,360,2020-10-06,190.98,Pending,Standard
799,7587,2023-05-07,358.28,Delivered,Overnight
800,3811,2023-10-30,375.26,Shipped,Standard
801,1441,2023-08-16,115.4,Delivered,Overnight
802,1720,2022-06-27,95.91,Delivered,Overnight
803,5673,2021-10-27,64.51,Shipped,Express
804,556,2023-08-15,356.76,Cancelled,Standard
805,9426,2021-07-08,283.11,Shipped,Overnight
806,2298,2023-09-07,61.63,Cancelled,Standard
807,1536,2023-02-07,168.0,Pending,Express
808,6283,2021-04-15,88.33,Delivered,Overnight
809,5086,2021-02-15,64.49,Shipped,Standard
810,9102,2021-05-27,163.41,Shipped,Express
811,1962,2023-03-09,66.22,Cancelled,Express
812,8143,2022-05-27,144.89,Pending,Overnight
813,8204,2021-11-20,285.31,Delivered,Express
814,980,2022-08-06,289.23,Shipped,Overnight
815,273,2020-02-29,100.64,Cancelled,Express
816,7258,2023-04-21,111.69,Pending,Standard
817,5145,2021-02-22,430.39,Pending,Standard
818,4634,2022-08-14,100.13,Cancelled,Express
819,8111,2022-04-04,41.96,Pending,Standard
820,1689,2022-06-26,137.51,Cancelled,Express
821,1596,2022-01-02,296.68,Cancelled,Express
822,3243,2023-06-04,23.47,Cancelled,Express
823,4684,2021-01-25,492.79,Pending,Express
824,7615,2023-03-13,130.59,Delivered,Overnight
825,5840,2022-01-05,134.3,Delivered,Standard
826,5787,2021-10-22,374.54,Shipped,Standard
827,9908,2020-01-27,139.13,Cancelled,Standard
828,5130,2021-09-14,210.15,Shipped,Overnight
829,9394,2022-06-02,281.08,Shipped,Express
830,2846,2020-05-06,30.5,Shipped,Overnight
831,8449,2020-10-07,421.9,Cancelled,Standard
832,6139,2023-11-19,265.78,Shipped,Express
833,310,2020-11-14,170.2,Cancelled,Express
834,5335,2021-03-16,211.9,Pending,Express
835,7198,2020-12-06,46.8,Cancelled,Standard
836,9281,2021-11-24,364.63,Cancelled,Standard
837,1177,2020-04-28,278.96,Cancelled,Overnight
838,6184,2022-02-16,458.72,Delivered,Standard
839,3098,2021-11-20,242.81,Pending,Express
840,1725,2021-12-13,417.63,Cancelled,Express
841,2629,2023-10-23,110.4,Delivered,Standard
842,6145,2021-01-19,47.12,Cancelled,Express
843,1351,2021-05-24,475.25,Pending,Express
844,7726,2023-03-27,143.34,Pending,Overnight
845,620,2020-03-26,420.12,Shipped,Express
846,2549,2020-12-26,143.52,Delivered,Express
847,9571,2022-10-02,94.8,Cancelled,Standard
848,5244,2022-03-02,371.61,Cancelled,Standard
849,978,2023-01-13,393.63,Delivered,Express
850,5544,2020-12-24,424.93,Delivered,Overnight
851,9730,2021-12-27,435.14,Shipped,Overnight
852,5854,2023-03-02,251.9,Shipped,Express
853,3773,2023-11-11,212.1,Shipped,Express
854,2534,2023-06-24,380.47,Shipped,Express
855,8670,2023-03-10,293.31,Pending,Express
856,1895,2021-03-22,483.34,Delivered,Overnight
857,9825,2023-01-04,200.4,Shipped,Overnight
858,5352,2023-01-26,40.58,Cancelled,Overnight
859,2041,2023-08-19,302.87,Cancelled,Overnight
860,1566,2022-12-14,189.67,Shipped,Express
861,4126,2020-10-31,184.48,Shipped,Overnight
862,4269,2022-02-09,290.97,Cancelled,Overnight
863,2840,2021-06-17,462.46,Shipped,Overnight
864,468,2020-02-04,148.14,Delivered,Standard
865,3389,2021-11-12,202.2,Pending,Express
866,8177,2023-03-09,447.8,Cancelled,Overnight
867,6541,2022-10-11,449.71,Pending,Express
868,7248,2021-10-02,132.6,Shipped,Express
869,2744,2023-01-28,359.04,Pending,Express
870,5643,2022-09-16,219.47,Shipped,Standard
871,9612,2023-10-28,469.28,Shipped,Standard
872,1027,2022-01-28,371.48,Cancelled,Overnight
873,4632,2022-11-12,257.29,Delivered,Express
874,8793,2020-10-10,412.36,Pending,Standard
875,3593,2020-04-22,498.98,Pending,Express
876,988,2021-01-07,234.58,Shipped,Overnight
877,8798,2020-07-15,199.29,Delivered,Express
878,7239,2023-04-02,311.38,Shipped,Standard
879,2748,2022-06-11,347.88,Cancelled,Express
880,8331,2022-04-01,358.14,Cancelled,Overnight
881,5651,2023-12-25,247.32,Delivered,Overnight
882,4226,2020-01-10,179.5,Pending,Standard
883,4497,2021-02-01,414.52,Delivered,Express
884,9437,2020-05-31,479.96,Pending,Standard
885,8834,2020-07-09,434.71,Pending,Standard
886,437,2020-10-03,347.53,Pending,Standard
887,1424,2021-05-07,192.87,Shipped,Standard
888,9329,2023-06-20,318.79,Shipped,Standard
889,3722,2021-05-02,68.56,Delivered,Standard
890,5675,2020-10-02,276.28,Shipped,Express
891,8250,2020-07-08,394.98,Shipped,Standard
892,1137,2022-05-13,140.51,Cancelled,Standard
893,8892,2023-08-23,260.74,Delivered,Express
894,1146,2020-10-22,55.17,Pending,Overnight
895,5580,2023-06-11,422.48,Delivered,Express
896,9301,2020-12-06,188.11,Shipped,Express
897,4496,2021-08-15,299.46,Pending,Overnight
898,6500,2023-05-01,201.7,Cancelled,Express
899,6243,2022-06-01,306.85,Delivered,Overnight
900,8300,2023-10-19,377.22,Cancelled,Standard
901,9098,2022-08-07,176.87,Pending,Express
902,4946,2020-09-14,269.25,Shipped,Overnight
903,1993,2022-09-03,401.54,Cancelled,Standard
904,4123,2023-06-08,350.17,Shipped,Overnight
905,806,2020-01-14,47.4,Delivered,Overnight
906,1993,2022-11-03,293.0,Pending,Overnight
907,7497,2021-07-09,200.64,Shipped,Express
908,3601,2022-10-04,360.21,Pending,Standard
909,4011,2020-07-28,28.0,Delivered,Overnight
910,8276,2022-11-29,178.69,Delivered,Standard
911,4359,2022-11-23,61.52,Delivered,Overnight
912,5316,2022-01-16,461.84,Shipped,Overnight
913,3321,2023-06-11,440.72,Shipped,Express
914,7550,2023-08-06,484.68,Cancelled,Standard
915,2506,2022-05-04,328.86,Shipped,Overnight
916,7829,2023-12-27,407.38,Shipped,Overnight
917,7886,2022-04-27,313.7,Cancelled,Standard
918,2457,2022-08-08,256.18,Cancelled,Overnight
919,7249,2023-09-03,420.23,Delivered,Express
920,7869,2021-10-01,392.56,Shipped,Express
921,6350,2021-02-11,371.97,Shipped,Express
922,6964,2022-03-26,449.08,Shipped,Overnight
923,3063,2023-01-08,465.8,Delivered,Express
924,3853,2020-06-24,233.74,Delivered,Overnight
925,4991,2022-10-11,155.75,Cancelled,Express
926,388,2022-04-27,265.66,Shipped,Standard
927,7038,2023-08-01,64.67,Pending,Express
928,6911,2020-11-13,470.32,Pending,Standard
929,2004,2021-02-13,492.25,Cancelled,Express
930,9224,2023-03-11,333.3,Cancelled,Overnight
931,5746,2020-09-03,378.16,Shipped,Standard
932,1541,2020-06-25,175.36,Cancelled,Standard
933,8642,2022-03-21,435.81,Cancelled,Overnight
934,3548,2023-09-29,452.15,Shipped,Standard
935,9289,2020-09-20,56.91,Shipped,Standard
936,9052,2020-06-16,83.09,Delivered,Overnight
937,302,2022-11-14,145.21,Cancelled,Standard
938,7105,2021-12-03,357.76,Pending,Standard
939,2020,2021-06-11,108.02,Delivered,Overnight
940,9073,2023-08-26,125.64,Pending,Standard
941,4162,2020-01-28,203.29,Cancelled,Overnight
942,230,2023-10-25,313.59,Delivered,Standard
943,9114,2023-11-08,488.63,Delivered,Overnight
944,7711,2023-08-10,396.27,Shipped,Express
945,1833,2021-10-25,287.99,Cancelled,Standard
946,8243,2021-08-02,43.71,Shipped,Standard
947,3679,2020-02-06,268.08,Cancelled,Express
948,7497,2022-06-06,117.96,Cancelled,Express
949,4483,2021-06-30,164.03,Cancelled,Overnight
950,8945,2021-10-07,140.41,Cancelled,Standard
951,5888,2022-05-27,186.78,Shipped,Standard
952,1479,2021-11-03,49.88,Cancelled,Overnight
953,2089,2021-01-06,296.88,Cancelled,Express
954,6041,2022-01-05,41.96,Delivered,Standard
955,8153,2020-04-11,337.08,Shipped,Express
956,2994,2023-10-10,370.79,Delivered,Overnight
957,3341,2021-04-09,253.31,Delivered,Standard
958,2344,2021-11-24,395.0,Cancelled,Overnight
959,7189,2021-04-24,484.35,Shipped,Overnight
960,1239,2022-06-28,183.23,Shipped,Standard
961,6857,2020-08-03,317.08,Cancelled,Express
962,5661,2022-09-25,175.39,Delivered,Express
963,4340,2023-09-12,232.83,Cancelled,Overnight
964,8375,2021-11-30,30.0,Pending,Overnight
965,8736,2021-08-22,55.69,Pending,Express
966,2827,2023-06-24,402.81,Cancelled,Overnight
967,7092,2022-10-09,87.16,Cancelled,Overnight
968,93,2023-01-16,355.59,Delivered,Standard
969,2416,2020-11-29,360.26,Shipped,Overnight
970,4255,2021-10-25,498.19,Shipped,Overnight
971,8127,2022-02-17,353.89,Cancelled,Standard
972,4534,2023-05-08,81.8,Cancelled,Express
973,6517,2023-11-07,320.74,Cancelled,Standard
974,4402,2023-12-22,271.59,Shipped,Express
975,3033,2023-09-20,460.35,Cancelled,Standard
976,3290,2022-09-28,351.27,Delivered,Overnight
977,4439,2021-03-25,268.87,Shipped,Express
978,6868,2020-08-03,319.62,Pending,Standard
979,3235,2022-07-29,232.86,Pending,Standard
980,5998,2021-08-08,264.04,Cancelled,Express
981,6302,2021-11-02,366.73,Cancelled,Express
982,1134,2023-07-02,57.61,Shipped,Express
983,2063,2022-10-13,315.36,Delivered,Express
984,4628,2021-05-19,62.34,Pending,Standard
985,3472,2021-03-13,430.44,Cancelled,Express
986,469,2021-04-14,472.38,Shipped,Express
987,1345,2020-01-06,394.5,Cancelled,Express
988,9071,2020-08-06,364.66,Shipped,Overnight
989,6099,2021-07-29,473.0,Pending,Express
990,3808,2021-05-27,124.89,Delivered,Overnight
991,4737,2022-05-18,129.84,Delivered,Express
992,4958,2023-04-27,250.89,Pending,Express
993,3346,2022-09-01,23.58,Delivered,Standard
994,589,2023-06-24,483.23,Shipped,Standard
995,3884,2022-02-07,35.48,Delivered,Standard
996,9522,2022-09-03,306.13,Cancelled,Standard
997,92,2021-11-16,189.91,Pending,Express
998,458,2021-09-12,69.42,Pending,Overnight
999,1885,2021-07-08,31.82,Cancelled,Express
1000,3122,2023-12-22,145.96,Pending,Express
1001,7643,2021-07-03,71.21,Shipped,Express
1002,5612,2020-12-28,471.36,Shipped,Standard
1003,7953,2021-08-16,137.49,Shipped,Express
1004,9596,2023-11-20,65.18,Cancelled,Express
1005,3704,2021-09-14,389.45,Pending,Overnight
1006,4483,2023-03-05,218.84,Delivered,Standard
1007,1982,2021-03-09,424.96,Cancelled,Overnight
1008,9985,2020-11-13,422.45,Shipped,Overnight
1009,4467,2021-06-18,496.34,Pending,Express
1010,2232,2023-10-04,405.84,Pending,Overnight
1011,8964,2022-12-18,122.79,Cancelled,Overnight
